country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","12-09-2025 14:00:00",25.036360,73.883502,NO2,3,13,8
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","12-09-2025 14:00:00",25.036360,73.883502,NH3,NA,NA,NA
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","12-09-2025 14:00:00",25.036360,73.883502,CO,16,42,21
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","12-09-2025 14:00:00",26.031443,76.359327,NO2,7,16,10
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","12-09-2025 14:00:00",26.358805,73.047444,NO2,7,28,12
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","12-09-2025 14:00:00",26.358805,73.047444,SO2,3,4,4
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","12-09-2025 14:00:00",26.506177,77.025989,NO2,23,46,30
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","12-09-2025 14:00:00",25.164090,75.858137,PM10,63,137,84
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","12-09-2025 14:00:00",24.892047,74.623527,SO2,5,27,16
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","12-09-2025 14:00:00",26.895552,76.334753,SO2,2,7,4
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","12-09-2025 14:00:00",26.895552,76.334753,CO,16,79,28
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","12-09-2025 14:00:00",13.164544,80.26285,NH3,6,7,6
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","12-09-2025 14:00:00",13.164544,80.26285,CO,11,42,15
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","12-09-2025 14:00:00",12.9533,80.2357,PM10,40,127,75
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","12-09-2025 14:00:00",12.9533,80.2357,SO2,1,3,2
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","12-09-2025 14:00:00",13.1036,80.2909,NO2,13,38,24
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","12-09-2025 14:00:00",13.1036,80.2909,SO2,2,4,2
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","12-09-2025 14:00:00",13.1036,80.2909,CO,18,70,32
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","12-09-2025 14:00:00",13.0052189,80.2398125,CO,50,67,57
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","12-09-2025 14:00:00",13.0052189,80.2398125,OZONE,8,12,9
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","12-09-2025 14:00:00",11.0328,77.0349,NO2,10,11,10
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","12-09-2025 14:00:00",11.0328,77.0349,NH3,2,2,2
India,TamilNadu,Tirunelveli,"Municipal Corporation Office, Tirunelveli - TNPCB","12-09-2025 14:00:00",8.728442,77.6962,OZONE,6,6,6
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB","12-09-2025 14:00:00",11.0973603,77.3228673,CO,14,24,16
India,TamilNadu,Vellore,"Vasanthapuram, Vellore - TNPCB","12-09-2025 14:00:00",12.909494,79.131861,PM2.5,NA,NA,NA
India,TamilNadu,Vellore,"Vasanthapuram, Vellore - TNPCB","12-09-2025 14:00:00",12.909494,79.131861,OZONE,3,31,4
India,TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB","12-09-2025 14:00:00",9.559382,77.948828,PM2.5,31,57,45
India,TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB","12-09-2025 14:00:00",9.559382,77.948828,OZONE,2,4,4
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB","12-09-2025 14:00:00",17.540891,78.358528,PM2.5,9,45,29
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","12-09-2025 14:00:00",17.460103,78.334361,NH3,4,16,9
India,TamilNadu,Hosur,"SIPCOT Phase-1, Hosur - TNPCB","12-09-2025 14:00:00",12.746998,77.813811,CO,16,36,28
India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB","12-09-2025 14:00:00",12.864618,79.659968,PM2.5,6,38,20
India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB","12-09-2025 14:00:00",12.864618,79.659968,NH3,4,4,4
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB","12-09-2025 14:00:00",10.967820,78.080882,PM10,11,49,27
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB","12-09-2025 14:00:00",10.967820,78.080882,NO2,5,6,6
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","12-09-2025 14:00:00",9.865935,78.022669,PM10,18,53,38
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB","12-09-2025 14:00:00",10.798548,79.838212,PM2.5,NA,NA,NA
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB","12-09-2025 14:00:00",10.798548,79.838212,PM10,NA,NA,NA
India,TamilNadu,Chengalpattu,"Crescent University, Chengalpattu - TNPCB","12-09-2025 14:00:00",12.8777316,80.0834807,CO,8,9,8
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB","12-09-2025 14:00:00",12.9099161,80.1076538,PM10,48,52,50
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB","12-09-2025 14:00:00",12.9099161,80.1076538,SO2,15,16,15
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","12-09-2025 14:00:00",13.0664,"80.2112 ",PM2.5,30,83,48
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","12-09-2025 14:00:00",13.0664,"80.2112 ",NO2,11,30,20
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","12-09-2025 14:00:00",13.1278,80.2642,SO2,1,5,2
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","12-09-2025 14:00:00",13.1662,80.2584,PM2.5,3,133,57
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB","12-09-2025 14:00:00",11.679111,78.125052,SO2,31,32,31
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB","12-09-2025 14:00:00",10.7654824,79.1389968,CO,8,10,8
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","12-09-2025 14:00:00","8.816428 ",78.099039,CO,4,42,28
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","12-09-2025 14:00:00","8.816428 ",78.099039,OZONE,1,11,4
India,TamilNadu,Tiruchirappalli,"St Joseph College, Tiruchirappalli - TNPCB","12-09-2025 14:00:00",10.830158,78.691849,PM10,37,62,50
India,TamilNadu,Tiruchirappalli,"St Joseph College, Tiruchirappalli - TNPCB","12-09-2025 14:00:00",10.830158,78.691849,NO2,3,4,4
India,TamilNadu,Tiruchirappalli,"St Joseph College, Tiruchirappalli - TNPCB","12-09-2025 14:00:00",10.830158,78.691849,OZONE,6,21,20
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","12-09-2025 14:00:00",29.931624,73.864511,OZONE,18,107,28
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","12-09-2025 14:00:00",26.159933,75.780517,SO2,2,5,3
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","12-09-2025 14:00:00",24.5886166,73.6321397,NO2,7,59,26
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","12-09-2025 14:00:00",24.5886166,73.6321397,NH3,2,19,8
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","12-09-2025 14:00:00",27.338530,88.614099,NO2,1,3,1
India,TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB","12-09-2025 14:00:00",11.06825,79.07033,SO2,12,13,12
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB","12-09-2025 14:00:00",11.4068288,76.7138973,NO2,2,4,3
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB","12-09-2025 14:00:00",11.4068288,76.7138973,CO,38,46,38
India,TamilNadu,Palkalaiperur,"Bharathidasan University, Palkalaiperur - TNPCB","12-09-2025 14:00:00",10.681158,78.741746,NH3,1,1,1
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","12-09-2025 14:00:00",11.258242,77.552761,SO2,18,22,20
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","12-09-2025 14:00:00",11.258242,77.552761,OZONE,14,45,43
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","12-09-2025 14:00:00",26.031443,76.359327,OZONE,8,51,21
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","12-09-2025 14:00:00",27.608912,75.153302,PM10,43,102,62
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","12-09-2025 14:00:00",27.608912,75.153302,NH3,5,10,6
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","12-09-2025 14:00:00",27.608912,75.153302,SO2,2,5,4
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","12-09-2025 14:00:00",29.931624,73.864511,PM2.5,20,100,50
India,TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB","12-09-2025 14:00:00",11.7637683,79.7499835,NO2,NA,NA,NA
India,TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB","12-09-2025 14:00:00",11.7637683,79.7499835,NH3,NA,NA,NA
India,TamilNadu,Dindigul,"Mendonsa Colony, Dindigul - TNPCB","12-09-2025 14:00:00",10.358535,77.984321,NO2,4,8,6
India,TamilNadu,Hosur,"SIPCOT Phase-1, Hosur - TNPCB","12-09-2025 14:00:00",12.746998,77.813811,PM10,23,57,39
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","12-09-2025 14:00:00",17.349694,78.451437,NH3,NA,NA,NA
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","12-09-2025 14:00:00",23.8175497,91.2726974,SO2,26,26,26
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","12-09-2025 14:00:00",23.8175497,91.2726974,OZONE,6,6,6
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","12-09-2025 14:00:00",27.23711,78.01936,PM2.5,25,171,59
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","12-09-2025 14:00:00",27.23711,78.01936,NH3,1,1,1
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","12-09-2025 14:00:00",27.23711,78.01936,OZONE,8,8,8
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","12-09-2025 14:00:00",27.106972,78.000111,NH3,5,5,5
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","12-09-2025 14:00:00",27.106972,78.000111,SO2,10,19,14
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","12-09-2025 14:00:00",27.106972,78.000111,CO,18,34,25
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","12-09-2025 14:00:00",27.19865833,78.00598056,PM2.5,19,112,53
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","12-09-2025 14:00:00",27.19865833,78.00598056,CO,35,62,46
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","12-09-2025 14:00:00",26.509954,80.249612,PM10,46,111,74
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","12-09-2025 14:00:00",26.509954,80.249612,OZONE,16,21,18
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","12-09-2025 14:00:00",26.4703136,80.3229863,PM2.5,28,228,90
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","12-09-2025 14:00:00",26.4703136,80.3229863,PM10,25,132,72
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","12-09-2025 14:00:00",28.2348927,77.8683002,CO,9,41,30
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","12-09-2025 14:00:00",28.2348927,77.8683002,OZONE,4,7,4
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","12-09-2025 14:00:00",26.766433,80.927299,PM10,80,183,110
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","12-09-2025 14:00:00",26.766433,80.927299,NH3,4,4,4
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","12-09-2025 14:00:00",26.766433,80.927299,CO,29,38,32
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","12-09-2025 14:00:00",28.47272,77.482000,NO2,15,76,38
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","12-09-2025 14:00:00",28.557054,77.453663,PM10,95,262,148
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","12-09-2025 14:00:00",28.725645,77.749675,SO2,6,39,25
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","12-09-2025 14:00:00",25.4547,78.6039,PM2.5,44,79,61
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","12-09-2025 14:00:00",25.4547,78.6039,CO,5,10,6
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","12-09-2025 14:00:00",26.428282,80.327067,PM10,16,105,71
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","12-09-2025 14:00:00",26.428282,80.327067,SO2,12,29,23
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","12-09-2025 14:00:00",28.38910936,79.42963708,NH3,1,1,1
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","12-09-2025 14:00:00",28.406963,77.849831,CO,24,43,27
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","12-09-2025 14:00:00",27.168897,78.376960,NH3,2,2,2
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","12-09-2025 14:00:00",27.1594,78.3953,SO2,7,22,11
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","12-09-2025 14:00:00",28.646233,77.358075,PM2.5,27,52,43
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","12-09-2025 14:00:00",28.646233,77.358075,PM10,88,133,109
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","12-09-2025 14:00:00",28.646233,77.358075,CO,12,104,68
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","12-09-2025 14:00:00",17.470431,78.566959,PM10,NA,NA,NA
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","12-09-2025 14:00:00",17.470431,78.566959,NH3,4,5,5
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","12-09-2025 14:00:00",17.470431,78.566959,CO,6,29,17
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","12-09-2025 14:00:00",17.518400,78.278777,PM2.5,35,103,71
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","12-09-2025 14:00:00",17.518400,78.278777,NH3,1,2,2
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","12-09-2025 14:00:00",17.393559,78.339194,SO2,9,13,10
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","12-09-2025 14:00:00",17.544899,78.486949,PM2.5,36,47,39
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","12-09-2025 14:00:00",17.544899,78.486949,PM10,72,117,89
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","12-09-2025 14:00:00",27.19412,77.96237,PM10,91,146,110
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","12-09-2025 14:00:00",27.19412,77.96237,NH3,3,3,3
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","12-09-2025 14:00:00",27.19862,77.92066,NH3,3,3,3
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","12-09-2025 14:00:00",27.19862,77.92066,SO2,13,31,20
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","12-09-2025 14:00:00",28.359581,79.414455,PM2.5,6,18,12
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","12-09-2025 14:00:00",28.359581,79.414455,CO,2,9,5
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","12-09-2025 14:00:00",28.38910936,79.42963708,PM10,77,143,110
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","12-09-2025 14:00:00",17.37206,78.50864,PM2.5,43,132,63
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","12-09-2025 14:00:00",17.528544,78.286195,PM2.5,NA,NA,NA
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","12-09-2025 14:00:00",17.528544,78.286195,NO2,NA,NA,NA
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","12-09-2025 14:00:00",17.4559458,78.4332152,NO2,NA,NA,NA
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","12-09-2025 14:00:00",17.4559458,78.4332152,SO2,NA,NA,NA
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","12-09-2025 14:00:00",17.417094,78.457437,NH3,NA,NA,NA
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","12-09-2025 14:00:00",17.417094,78.457437,CO,9,44,22
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","12-09-2025 14:00:00",17.417094,78.457437,OZONE,23,45,38
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","12-09-2025 14:00:00",26.868120,81.005119,SO2,8,11,10
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","12-09-2025 14:00:00",26.868120,81.005119,CO,38,42,40
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","12-09-2025 14:00:00",26.90723,80.98579,PM2.5,21,46,36
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","12-09-2025 14:00:00",26.90723,80.98579,SO2,41,45,41
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","12-09-2025 14:00:00",26.8458805,80.9365541,PM10,41,82,64
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","12-09-2025 14:00:00",26.8458805,80.9365541,SO2,1,53,11
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","12-09-2025 14:00:00",28.685382,77.453839,PM10,88,189,128
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","12-09-2025 14:00:00",28.6603346,77.3572563,NH3,7,9,8
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB (Formerly known as Sidhu Kanhu Indoor Stadium)","12-09-2025 14:00:00",23.549395,87.300496,NO2,22,39,28
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","12-09-2025 14:00:00",22.06047,88.109737,CO,17,34,23
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","12-09-2025 14:00:00",22.629801,88.352017,PM10,32,101,57
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","12-09-2025 14:00:00",22.629801,88.352017,NO2,10,13,11
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","12-09-2025 14:00:00",22.629801,88.352017,SO2,7,9,8
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","12-09-2025 14:00:00",22.629801,88.352017,CO,9,35,18
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","12-09-2025 14:00:00",22.554954,88.292568,PM2.5,30,57,41
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","12-09-2025 14:00:00",22.554954,88.292568,NH3,2,3,2
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","12-09-2025 14:00:00",22.6025571,88.3105664,PM10,NA,NA,NA
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","12-09-2025 14:00:00",22.6025571,88.3105664,NO2,9,18,14
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","12-09-2025 14:00:00",22.6025571,88.3105664,SO2,9,11,10
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","12-09-2025 14:00:00",29.4723508,77.7194031,CO,32,54,41
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","12-09-2025 14:00:00",28.5447608,77.3231257,NH3,8,14,11
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","12-09-2025 14:00:00",28.5447608,77.3231257,OZONE,17,44,24
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD","12-09-2025 14:00:00",28.6245479,77.3577104,CO,15,36,26
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","12-09-2025 14:00:00",28.5898,77.3101,PM10,70,125,101
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","12-09-2025 14:00:00",28.5898,77.3101,NH3,14,16,16
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","12-09-2025 14:00:00",28.5898,77.3101,SO2,4,9,7
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","12-09-2025 14:00:00",28.569230,77.393848,PM10,65,122,102
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","12-09-2025 14:00:00",28.569230,77.393848,NO2,54,120,82
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","12-09-2025 14:00:00",28.569230,77.393848,OZONE,4,103,47
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","12-09-2025 14:00:00",30.075911,78.2859547,PM2.5,12,68,34
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","12-09-2025 14:00:00",30.075911,78.2859547,NO2,14,18,16
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","12-09-2025 14:00:00",23.685297,86.945968,PM2.5,53,200,85
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","12-09-2025 14:00:00",23.685297,86.945968,NO2,11,65,38
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","12-09-2025 14:00:00",23.6979360,86.9443950,PM10,52,107,76
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","12-09-2025 14:00:00",23.6979360,86.9443950,NH3,1,1,1
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","12-09-2025 14:00:00",23.6979360,86.9443950,SO2,4,9,5
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","12-09-2025 14:00:00",23.6181830,87.1057180,NO2,6,50,19
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","12-09-2025 14:00:00",23.6181830,87.1057180,CO,36,76,65
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","12-09-2025 14:00:00",28.88528,78.73880,NO2,16,16,16
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","12-09-2025 14:00:00",28.856664,78.772638,OZONE,18,20,19
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","12-09-2025 14:00:00",28.849399,78.742362,NH3,4,4,4
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","12-09-2025 14:00:00",28.849399,78.742362,SO2,34,80,57
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","12-09-2025 14:00:00",28.849399,78.742362,CO,12,24,16
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","12-09-2025 14:00:00",28.849399,78.742362,OZONE,25,97,43
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","12-09-2025 14:00:00",28.802625,78.753728,NH3,5,6,5
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","12-09-2025 14:00:00",29.4723508,77.7194031,NH3,4,6,5
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","12-09-2025 14:00:00",25.32393,82.99687,PM2.5,11,41,20
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","12-09-2025 14:00:00",25.32393,82.99687,NO2,1,2,2
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","12-09-2025 14:00:00",25.32393,82.99687,CO,8,14,11
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","12-09-2025 14:00:00",27.5714090,77.6557570,NH3,1,2,2
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","12-09-2025 14:00:00",27.5714090,77.6557570,OZONE,15,15,15
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","12-09-2025 14:00:00",30.269444,78.044167,PM2.5,30,58,43
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","12-09-2025 14:00:00",29.2124114,78.9611753,OZONE,3,8,4
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","12-09-2025 14:00:00",25.425602,81.917152,OZONE,5,41,17
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","12-09-2025 14:00:00",25.494,81.863,SO2,39,43,41
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","12-09-2025 14:00:00","25.44919916 ","81.82735986 ",NO2,5,5,5
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB","12-09-2025 14:00:00",25.3505986,82.9083074,NO2,12,23,18
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","12-09-2025 14:00:00",25.301778,82.996789,CO,10,34,15
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","12-09-2025 14:00:00",25.262326,82.995408,NO2,2,3,2
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","12-09-2025 14:00:00",23.616515,87.119133,OZONE,7,65,21
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","12-09-2025 14:00:00",23.5087640,87.3544400,PM2.5,31,201,67
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","12-09-2025 14:00:00",23.5087640,87.3544400,NH3,3,4,4
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","12-09-2025 14:00:00",23.5087640,87.3544400,CO,51,102,79
